Date,ILS_pca,ILE_pca,ILP_pca,ILS_a,ILE_a,ILP_a,Noise_bp
2008-10-23,3.846537407649682,3.944204238725372,3.156881634335958,5.187758224974,1.5821320567605,0.35176347952839915,13.1020604
2008-10-27,2.709014116898411,3.0622700518983126,4.301347726066275,5.771566011234,1.7981702580555001,0.42377078467272616,14.5184171
2008-10-28,2.144143214837976,2.456285648381489,3.7800825884044533,5.248345507538501,1.6405572401905,0.3957422009740878,15.5033792
2008-10-29,3.9516093867670405,4.006655001968315,4.915966060990462,6.292849114032999,1.914267222453,0.43719193280528224,15.9754032
2008-10-30,4.444503935495122,6.668245832096642,3.933955347300887,6.698467528915,1.9544687966929999,0.38232031834599745,16.9588296
2008-10-31,5.0194069131778285,5.368334436739841,5.0377836901178705,7.73785453473,2.2813214773695,0.44232143271732827,17.5036582
2008-11-03,2.3493225748374913,2.135253990637739,2.090601184175307,5.4548708768795,1.5379561155219998,0.31578157686783215,18.5473795
2008-11-04,1.960780120181261,2.007402561117674,2.596010026392295,4.880912391075,1.501093573736,0.3392035037832676,18.4555825
2008-11-05,3.6872900310762615,3.413384472124652,5.040690061633231,6.0320361312485,1.7220309665445002,0.3623978359677891,18.1420501
2008-11-06,3.565112300050686,3.958892420143166,3.957581438919555,5.9998674590175,1.7074735936210002,0.3596110462805036,19.8509157
2008-11-07,4.134117795998129,4.073459659436028,3.8019621024325523,6.705806182363499,1.9007220026104998,0.37992497686157234,18.3969199
2008-11-10,2.6056114766777267,2.2983368704308864,2.852025121461988,5.712430544518501,1.5899622948799998,0.34916972723178236,18.406256
2008-11-12,4.526168641818258,4.518406331163976,4.967613996935332,5.825386101489,1.606572928451,0.3323662656227844,18.6020603
2008-11-13,3.8963106477769687,3.6997622265050016,3.9982045039998333,6.275632662003,1.7860643633555,0.35476777634999557,17.7056408
2008-11-14,6.994651940319705,5.042409636595979,2.5971644859399157,6.7950404960695,1.8705210818409999,0.32753045671859937,17.4247837
2008-11-17,3.305433938082161,2.5726502220723817,1.5007284480371412,6.191175890057,1.6675501463095,0.28630107641845415,16.9366895
2008-11-18,2.264200665261885,2.0549458391489033,1.7467199703778362,5.3271092131545,1.4939493528385,0.29956921830703176,16.3687631
2008-11-19,2.2640021306143407,2.1815416444846933,1.9171620465598103,5.415843404455501,1.5472219514735,0.3061725150307294,16.2727005
2008-11-20,2.9829982744336236,2.5277913916126984,2.7648556701227927,5.90174600515,1.655814007677,0.3416911227197713,15.6199652
2008-11-21,2.8530675715785843,2.582122290661702,2.7337081373882364,6.033514919831,1.686781771241,0.34639977618416296,16.404778
2008-11-24,2.814957856496384,2.416294001380102,2.255979474290643,5.865927359566,1.607622377398,0.3190846562856632,16.430441
2008-11-25,2.4700342660737795,2.3430116724952734,2.912894857374554,5.723371657342499,1.6120297189985,0.3549884865655984,16.8221291
2008-11-26,2.837742725932894,2.5152412587649655,2.5463025141356925,5.9099709884785,1.6335295243819998,0.33001176785436714,17.1609381
2008-11-28,2.6839469258246806,2.454577487787834,3.055251817444478,5.7699944791955,1.603808600407,0.3538305557993957,17.3712494
2008-12-01,2.2540032551105527,2.078803764675321,1.7353533361375346,4.8213301499375,1.4296596162720001,0.29461933064129386,17.9460643
2008-12-02,2.289126940074218,2.0383431675618673,1.4228521492643682,5.240315451389,1.5043356875204998,0.28676378066801345,18.1847109
2008-12-03,2.1031199256746955,1.6116745399352623,0.5893255078687898,5.3059032617805,1.4147101541315,0.24732997337878437,18.7055581
2008-12-04,2.3973788129579754,1.6717183073300164,0.9467068149437096,5.6128876563995,1.474774520991,0.26180219549777367,19.2148165
2008-12-05,2.4171507669300922,1.9532462772731973,1.1074321866240007,5.653298821142,1.5312820632880002,0.2700655168304874,19.308575
2008-12-08,1.704731105427593,1.206514475364563,0.9181085302971377,4.890695196694,1.3268276662115,0.2611079630129887,19.7582771
2008-12-09,1.5608642560441737,1.2323409750533125,0.9398675088402009,4.7911574747220005,1.3487263807814998,0.26118327974265,20.0163251
2008-12-10,1.5308907625831467,1.2798805420196264,1.043829039172494,4.6823330979765,1.354750016957,0.26886912504603566,20.4675246
2008-12-11,1.2112266341118372,1.2938277721464955,1.444702944996935,4.340437709265,1.3187413505995,0.28437659978075314,20.3977998
2008-12-12,2.5882455062950327,2.6686146274902374,2.076546091612291,5.8157752609425,1.6481222403855003,0.317578849693694,19.9782311
2008-12-15,1.9391336403786703,1.6330249086485964,1.7273296010686523,5.152538999194,1.434525799708,0.2912597879902621,19.9179047
2008-12-16,2.1630630247112324,2.129408154163243,2.203674995030942,5.2708673399265,1.54603823514,0.31958061750025657,19.8597991
2008-12-17,2.483842808338715,2.437126054402318,6.354384134917078,5.368191700175,1.533219473312,0.30262451690791814,18.5626611
2008-12-18,4.046932682181051,3.6465606216887894,2.8513683754456225,6.8864855906925,1.8840468909514998,0.34074121239870125,17.8689326
2008-12-19,5.808116551429195,5.270595006850132,2.4490017505028363,7.0807500060935,1.9876219167865001,0.32582533904187505,17.493512
2008-12-22,3.657599804711166,3.582897248833724,5.053329824578027,6.85402364581,1.8611925369815001,0.29506694155202906,17.5336864
2008-12-29,2.960971565423054,2.582058622393039,2.6604732107799953,5.8741424801225,1.710772830886,0.29502006350897964,16.4252849
2008-12-30,2.550043843356572,2.4945141873323498,1.8790619774810295,5.8569548846210004,1.67710156342,0.29600908027052497,15.98975
2008-12-31,4.4709072370354646,4.7701236896958354,5.320794121655299,7.8214824936315,2.241974684845,0.44988648327722813,16.1682307
2009-01-02,2.8294227962361784,3.022758054887823,2.3299215690796173,6.13407459668,1.8121666273489998,0.33180967514313897,15.7261323
2009-01-05,1.5930149255579118,1.6040642692772238,1.511679101233591,4.866112934976,1.4309807546845001,0.2861525861757855,15.656573
2009-01-06,1.3495114445595398,1.3460238121458843,1.2731689203709546,4.601779454343,1.3639904828445,0.27302140435101574,15.5224168
2009-01-07,1.1118941709365455,1.2131190544622756,1.0774718236926366,4.3889713702445,1.345162663467,0.264528180196113,15.2889257
2009-01-08,1.5629170870986973,1.5258917982487197,1.279788564105474,4.805182615502,1.4138592408515,0.27625904234425214,16.0347744
2009-01-09,2.0332298485048077,2.1805442923885687,1.0948332405619736,5.260194986402,1.537619959493,0.26397071637242464,15.8565242
2009-01-12,1.1435201535130541,1.2669878725914339,0.8673733656558265,4.3341584307875,1.3172100349905,0.25811943364345785,15.9747054
2009-01-13,1.1640178515443318,1.0212999897010386,0.4617585721941254,4.3850314802204995,1.290375307374,0.23824339589095378,15.4760643
2009-01-14,1.4091384707657777,1.286989198400516,1.120051238298118,4.6353647412285,1.34844529564,0.2660746010482147,15.6591964
2009-01-15,1.5812589544657278,1.4890402321968634,0.8322424362607733,4.836104170825999,1.4208413267845001,0.2575984449521137,15.2502473
2009-01-16,1.5134349288567146,1.3611187797463584,0.8463287543643131,4.74470512802,1.342631597965,0.2536773307805468,15.3471748
2009-01-20,1.5834853559057092,1.4001944592731461,0.7210884259772461,4.847442676121,1.387410367243,0.25436366377298175,16.8643233
2009-01-21,1.755858748661663,1.7962775690437984,1.1725832856258585,4.997647325792499,1.4719543654265,0.26788089537036375,16.1707563
2009-01-22,1.7584599596527914,1.4805833693761477,0.9251149816471426,5.01437789905,1.4336702598574997,0.25767165966251526,16.065997
2009-01-23,1.5827453463803987,1.6063317317986254,0.9899784821959935,4.8244267265305005,1.402671187346,0.2614837933167176,15.8940497
2009-01-26,1.6420983033231966,1.5577044537348277,0.3364586155337294,4.852485539483,1.4146541564275,0.22912416166408445,16.2710587
2009-01-27,1.7734166491609749,1.7762183720836915,0.8964243304331974,5.0129146925945,1.4371018955925,0.2579605179336527,16.5670678
2009-01-28,1.9500341209538787,1.6767550042663901,1.0077887790132731,5.1693745610905,1.4459999466595,0.2637426434017272,16.6570705
2009-01-29,1.3413561535008787,1.5924867799472793,0.5471092025276142,4.575613113345501,1.3590517017715,0.24507785357474784,17.0341629
2009-01-30,1.3348863184985285,1.291103195561235,1.4450181196397631,4.5738213965835,1.3507657207559998,0.2826118750838203,16.7559832
2009-02-02,0.8060125945510259,0.8428404462250392,0.7938135628273824,4.0558709299205,1.255790467896,0.25796995933698624,16.8438763
2009-02-03,0.8326123503030142,0.9401947192494301,0.7250507842671511,4.079072910364,1.2834069662375,0.2592212721460312,16.0259631
2009-02-04,0.8073108834150158,0.848826372398317,0.736117983825457,4.0500985291945,1.2549266219745001,0.26069086601348085,15.7175274
2009-02-05,1.0790402423983465,1.1390221174733646,0.7332421415203247,4.326565001804999,1.3064109500285,0.25304046177855216,15.677752
2009-02-06,1.186742101014145,1.2436586352273649,0.7754876835593512,4.014067072894,1.2721029287825,0.25043968785902015,15.3221379
2009-02-09,0.6022534526971849,0.8152216131140192,0.9381422894693996,3.843872648156,1.237703493443,0.2611039586066364,15.0968952
2009-02-10,1.1626416566019786,1.1126278504815532,0.7015352516500717,4.2729049200025,1.3187671323145,0.25123189220341674,15.6251757
2009-02-11,0.8765298181817474,0.8526688907646796,0.6285520197302163,4.0638401327945,1.258552435889,0.2456187332742104,14.5849017
2009-02-12,0.8372655459886641,0.8536691139351029,0.4267869298394337,4.1288612484155,1.263644796681,0.24162866645642717,13.9913717
2009-02-13,1.2401343672115976,1.0401213577612525,0.2981172993746066,4.483038606680001,1.298412694791,0.22877603054749335,13.7483163
2009-02-17,0.5050770510669979,0.7244666452845195,0.6318896999013448,3.7569528456379997,1.2196268238124999,0.24715130261332557,14.1149162
2009-02-18,0.7696076466640288,0.8113131269830343,0.42485425088277895,4.0089086637375,1.238523419066,0.2368375282128369,13.6543483
2009-02-19,0.6271255042049124,0.7492556363962611,0.3049335527553083,3.889116710147,1.224395682741,0.2342746997237427,13.975649
2009-02-20,0.814287139104271,0.8857440858515803,-0.08665587796469526,4.0717257733025,1.2625367226535,0.21480924475703028,13.5903519
2009-02-23,0.8370849712332662,1.3214714951970334,0.2144762651171312,4.044464964706,1.2870348586309999,0.22754796979786285,13.5857896
2009-02-24,0.3319282779194019,0.4177917847552346,0.008787578309776894,3.5906269899035,1.136927532423549,0.21967757444656327,13.4429007
2009-02-25,0.6468023785078346,0.7255408003924775,0.2997220566861267,3.910330516219,1.220179696152,0.23185983436847307,13.5524568
2009-02-26,0.25011595681638316,0.5549628168237271,0.07692353510757058,3.492925064935,1.1289335155615001,0.22221777053255554,13.51955
2009-02-27,0.29458738316773403,0.41065702056763687,0.16679502157472298,3.5347159902990004,1.1325625555309902,0.22575179418192942,13.9391663
2009-03-02,0.504397959217356,0.7387635808903857,0.396925977614133,3.772413354525,1.2035714042330001,0.2388967941027194,14.0811781
2009-03-03,0.24210707243366905,0.5490066023232315,0.4929392011102333,3.4936511525025,1.1404952401656907,0.24365885756999725,13.8859
2009-03-04,0.1606272268967283,0.8903353961712924,0.6681626013575404,3.4001769643664996,1.155619857805,0.24771272273778944,13.9063905
2009-03-05,0.5183087687667302,0.8015462472575565,0.10261745698825506,3.6633020865805,1.1851636091,0.21741943134326286,13.8243319
2009-03-06,0.6969988429367812,0.6901723205201831,-0.0918969907360252,3.832345009382,1.1674763654490001,0.21143792286238539,13.4417971
2009-03-09,0.22888473198116868,0.3353046611641233,0.10350245642340199,3.4014990442375,1.0807982466429022,0.21952908772668311,13.2478279
2009-03-10,0.18768747617515097,0.2857181323542839,0.4058661901414951,3.342107148497,1.0965497319591486,0.23398993489941053,13.2095527
2009-03-11,0.9011071720596322,0.583693592599253,0.33531624608755684,3.644566077794,1.1356440459095,0.23307277793441375,12.5675399
2009-03-12,1.9080415260765144,1.7683797628737044,0.8942541572492577,3.839816849995,1.204665951664,0.23463498635694646,12.1967427
2009-03-13,0.5849906392857415,0.5847897479839334,0.645615496388999,3.536765016926,1.131883700826,0.24287832079274418,12.1775309
2009-03-16,0.3108803814575108,0.3088778102789162,-0.06611035283511381,3.40172543031,1.0776202886280002,0.21530659462391438,12.309502
2009-03-17,0.2779791319776384,0.13737118040630164,-0.397672354235055,3.269763832226,1.0286495416934145,0.20094935853426693,12.2699548
2009-03-18,0.8025438887061533,0.9094606151458714,1.2314680032367924,3.771324047168,1.2335249609095,0.2722264835825525,12.1750851
2009-03-19,1.8332588074976746,1.5905932296256404,3.825243773927135,3.490740991765,1.1202821353995,0.23346172876564025,10.873131
2009-03-20,0.6834278122009996,0.6285766865535505,0.17971003378357905,3.6288896756185,1.114626014142,0.2218141248964563,10.4156463
2009-03-23,0.2088202337351497,0.10673230491202422,0.21156784054242703,3.3724040924235004,1.0413424813579901,0.22449982381251093,10.1847166
2009-03-24,0.20598722856525964,0.12845777658627308,0.05027368054397137,3.3035314918205,1.0425418860696156,0.22120744373338652,9.8661935
2009-03-25,0.4864760431556717,0.5450210218788526,0.11339206436457946,3.495380082952,1.0957367989325002,0.22193572620042587,9.61260127
2009-03-26,0.13216914815910263,0.23036475015091026,-0.2946099105437641,3.2302287217484995,1.032879921559394,0.20111366934968877,9.44499334
2009-03-27,0.05894733483407179,0.5146394716062878,0.022444799957482678,3.1565523629775,1.02795137063316,0.20896723157469937,9.10510199
2009-03-30,-0.016852464777743447,0.07936950526966244,-0.11401810680052672,3.1550852776705,1.014267236461525,0.21121681478427956,9.29384459
2009-03-31,0.16562585158452298,0.5925952330728341,0.1289320548345106,3.1817890087545,1.0167289804755653,0.21931866066968547,9.51915939
2009-04-01,0.5281829636258115,0.5971984112842915,-0.12996517666932586,3.513654866554,1.111322806,0.21224888369951783,9.19195968
2009-04-02,0.2359988397670361,0.39048151562720845,0.007176784521902317,3.2188340239795004,1.0454622108845,0.21481192069036592,8.82074336
2009-04-03,0.6009850242121728,0.6843579387760714,0.3255754326360121,3.5312180572715004,1.110133972049,0.22838358419920748,8.87993228
2009-04-06,0.227353114788183,0.0619215021046074,-0.4447079229214864,3.3777100573405,1.0201113897280367,0.1983467895495954,8.80507119
2009-04-07,0.41502626416706867,0.023589335845193123,-0.2424130422655172,3.2991434810384996,1.0109669087471993,0.20843879737578527,8.92382298
2009-04-08,0.005455349238531553,0.07723810726875122,-0.27676117023120606,3.206090976678,1.0165529967373321,0.20434012338667162,8.74818772
2009-04-09,-0.07608447466160775,0.05994118245879319,-0.10061883760460162,3.1615019361664998,1.0431999677836405,0.21350443951852405,8.60996035
2009-04-13,0.15351444210263632,0.3002103082047822,-0.26720030345773826,3.3204141134769998,1.0832843649461126,0.2046003251085151,8.87261263
2009-04-14,-0.17433551960014954,-0.05100999654267466,-0.012558626084037818,3.0600869153875,1.009346524866515,0.21406048925707405,8.62240753
2009-04-15,-0.030780200634877863,0.5343799667551244,-0.17903311085968227,3.053427604379,1.0023001205583935,0.2083832277694165,8.80873639
2009-04-16,-0.1920975973740794,0.0020385649223203404,-0.030123569128803485,3.045541150817,1.0305956526314413,0.21705285522280712,8.32691503
2009-04-17,-0.03282274174763753,-0.016343256451070078,-0.29835130196163023,3.2067206014500003,1.0254095727884365,0.20131675676917882,8.2198146
2009-04-20,-0.2776289599301281,-0.21049292066757183,-0.1590601875032691,2.9505420061664998,0.957962916488377,0.2101874567659417,8.18813625
2009-04-21,-0.20130691207806706,-0.2598689640832496,-0.09663221678427567,2.9951377396125,0.9735957196329168,0.21291783429078803,8.09045017
2009-04-22,-0.13381725499217395,-0.057522652692010824,-0.5461570191693278,3.0960390224329997,0.9836884517015037,0.19280958134638598,8.06041259
2009-04-23,-0.09020604422647224,-0.046436605553280025,-0.3487871362446756,3.148332169741,1.0145224041853376,0.19625346559135892,7.96409365
2009-04-24,-0.00786798110391788,-0.14035230115446534,-0.4943019807820875,3.1650600754085003,1.0215790997276588,0.1863810631238696,7.84722661
2009-04-27,-0.007039559264980097,0.06575029272755595,-0.5641951872940447,3.2481110669935003,1.047989141343,0.1891307069255182,7.80914676
2009-04-28,0.2427426802777039,0.5472613876002502,0.013812307511183845,3.1876117164495,1.0089456586728338,0.20985757534541732,7.73462167
2009-04-29,0.014933305101486312,0.10964516783895976,-0.10803559075070951,3.074652377906,0.9862921142318235,0.20793179214731486,7.55829274
2009-04-30,0.0852478513903538,0.7618882975014944,-0.21007192371682246,3.1025566879465,1.0080497907584685,0.20318429552576237,7.71036467
2009-05-01,0.31170342590407873,0.13688637570074846,-0.296059754094169,3.3675988784355,1.0394759637215287,0.1937243219213466,7.53759201
2009-05-04,2.3004748441098855,2.2884391303204916,-0.44322778564801263,3.069435250932,0.9940591142942705,0.16893594525474626,7.52250296
2009-05-05,0.31250330910295643,1.0130313406851874,-0.6475446134428661,2.910322964075,0.9499771860249694,0.1800577927667411,7.14239409
2009-05-06,-0.2647728065303757,-0.004434653176867953,-0.3014753248535945,2.981390514717,0.9855050104944527,0.1953738165732245,7.13001402
2009-05-07,-0.1983822676210494,0.19433545866044025,-0.32272660883536386,3.0029612484605,0.9932151467815209,0.18726740076678344,7.18460983
2009-05-08,0.06283772088050485,-0.20902105469019414,-0.08317247142818264,2.9951969961784997,0.9822511813313551,0.19529830924969643,6.78431273
2009-05-11,-0.36010970351996974,-0.4323848676106423,-0.8619957270748115,2.8911282164795,0.9169886975806872,0.17203860921907327,6.81750066
2009-05-12,-0.39558546984188525,-0.5582734826778515,-0.5430334443742689,2.8350415480609996,0.9223558963556928,0.18121005294155762,6.94917058
2009-05-13,-0.349600524068866,-0.19985067492356764,-0.3587978887596857,2.8347103064175,0.9357219209940675,0.18991857298664838,6.55165966
2009-05-14,-0.21531766279964767,-0.23465939900814817,-0.6352005070508376,2.9916444432629996,0.9511222306766625,0.17652495288845516,6.39777744
2009-05-15,-0.201371657461818,-0.36447900983137355,-0.7342829208851269,3.0067156809749997,0.9503061066589571,0.1694620360360112,6.12289345
2009-05-18,-0.18862911497250529,-0.37485667678711126,-0.9898570940938535,3.022728492082,0.9169730814510362,0.16771812597412164,6.37785603
2009-05-19,-0.278883228644101,-0.2895897593107054,-0.9547160461411259,2.9652511722745,0.9066526630547018,0.1673498379085534,6.4301829
2009-05-20,-0.40771801023462734,-0.4904147131583474,-0.620784002774623,2.824255648738,0.9089269507634601,0.17995361500477525,6.5811343
2009-05-21,-0.12005414004628016,-0.19265891753549835,-0.6810861475744455,3.0936454437525,0.9608204146414102,0.1740062417871008,5.59544783
2009-05-22,-0.32214007163337366,-0.2881535861614028,-0.820973739304721,2.9184359913135,0.9344327476085487,0.16953775628939685,5.88893591
2009-05-26,-0.4594003711973442,-0.5318649169964471,-0.7244631236921448,2.7853704783359996,0.901174189396763,0.17752746232090294,5.38792465
2009-05-27,-0.4874788114813617,-0.3698302489828916,-0.6149337873946723,2.755523351547,0.9226498041263393,0.18107392606972378,5.59163459
2009-05-28,-0.32410478346339566,-0.38434637344933426,-0.9979071457513241,2.9117843955055003,0.9212108832345933,0.16228762659638368,5.23860872
2009-05-29,-0.5687864947663537,-0.6197445392518504,-0.6773590188561089,2.6744871395435,0.8697484952462003,0.17625577647169338,5.63355798
2009-06-01,-0.48334392415010885,-0.4967596973605809,-0.4739000711769132,2.7389871656900002,0.8999149955400348,0.1836167567589116,5.1308211
2009-06-02,-0.3897186407477353,-0.15041531638497457,-0.6103648447347901,2.790923707512,0.9048095854758591,0.17323347622020382,5.00764128
2009-06-03,-0.5075194070584135,-0.5274464526635357,-0.5985541784539835,2.720330793582,0.875574485529459,0.18276199262698822,5.22718037
2009-06-04,-0.337225226691789,-0.2843101295622474,-0.3475542034007655,2.9102749732465,0.9594495274811516,0.2004864728893897,4.98438443
2009-06-05,-0.4156599525398863,-0.3249200168921177,-0.5689686361261963,2.815525326706,0.9373105827625684,0.18409179679465695,6.50182748
2009-06-08,-0.44879850706512825,-0.5083574593977035,-1.0811123993439684,2.799854992619,0.8963028716014387,0.15952603304600693,6.88520054
2009-06-09,-0.4903288206467027,-0.524791322266793,-1.128650453390029,2.741059123242,0.883230944393567,0.15725494110578092,6.40075477
2009-06-10,-0.38302985338233736,-0.38854762591075176,-0.7419019428751218,2.8559069767440004,0.920306969209099,0.17553684215543539,5.24179319
2009-06-11,-0.2900375650649597,-0.3001927358352832,-0.9431096468025755,2.9457670017240005,0.9397563015859451,0.16503492823993993,5.96626138
2009-06-12,-0.046991915307569715,-0.4875242843546821,-0.9527732614190701,3.1987323297915,0.8952879291286795,0.16328497708587975,5.98069747
2009-06-15,-0.5263079836514271,-0.5190348976098149,-0.7703400604601794,2.721235617812,0.8867233440153228,0.17422861446275645,5.62443877
2009-06-16,-0.35583971242046125,-0.3706421184239988,-0.6943728471868922,2.8787711742305,0.9117945820997251,0.18030190427513654,5.68160567
2009-06-17,-0.45201339066043217,-0.4908174934641195,-0.7556785750028159,2.7820983867424998,0.883032103535095,0.17731433642838074,5.68418129
2009-06-18,-0.2919852093529171,-0.39356028741326626,-0.856022229014811,2.947347645331,0.9087321941334292,0.1709722022678822,5.58358092
2009-06-19,-0.43929292200669473,-0.4501030755204447,-0.9349892802259409,2.8011150870834998,0.8982591906990476,0.16777268310352605,5.46553446
2009-06-22,-0.41831978225594374,-0.5493109072371393,-0.9456534640338394,2.7807478326005004,0.8841119770214676,0.16724279388687951,5.62243922
2009-06-23,-0.4617814875613579,-0.5544499610838608,-0.7798272297256675,2.7260427028885,0.8739496964850894,0.17573175840525868,5.85895774
2009-06-24,0.05401626857123498,0.2840428938147946,-0.5290518354788992,3.1471855115559997,0.9929831391895003,0.18214625180117155,5.19684158
2009-06-25,-0.044872970941413036,-0.23856184567068744,-0.7010946024809154,2.7365678970704996,0.8855679864404313,0.1724095943493888,4.9743047
2009-06-26,-0.41803409125993474,-0.3024487438524856,-1.0441661184738764,2.7086548927875,0.8788112972300073,0.15796730391184965,5.35300134
2009-06-29,-0.7671751573381059,-0.7794869593322038,-0.9163599145704594,2.4777331384015002,0.8310758956031372,0.16617648517173367,5.23565927
2009-06-30,-0.8037965856923338,-0.8497280298984982,-1.0282391316846247,2.436300750824,0.8098986021262519,0.15903689445407462,5.09647965
2009-07-01,-0.7328737434023606,-0.6221021855522135,-1.2315798183704574,2.5049840271605,0.8414667577931717,0.15270693375172292,5.36319733
2009-07-02,-0.46893538678169855,-0.38098686092654527,-1.1418687482724423,2.5950503805605,0.8818531666131783,0.1560458728491047,4.74211861
2009-07-06,-0.6107747750095606,-0.6733481878325659,-0.8112187933135971,2.5795987674255,0.8474486344849357,0.1725222081587049,4.34419543
2009-07-07,-0.649720337134956,-0.6836143936765033,-0.9207578453992722,2.5917647486585,0.8374742141733955,0.1661942168577385,4.62805806
2009-07-08,-0.5114847612886176,-0.30878646886271793,-0.28810704248176494,2.70130850403,0.8892650299703038,0.19225475648845508,4.57488797
2009-07-09,-0.29783345448483944,-0.15084507668923758,-0.8692376446176088,2.6528231415825,0.8692784448210025,0.16868131771974676,4.62356595
2009-07-10,-0.5317232244631052,-0.5324285633410902,-0.8198021055201341,2.6971151180975,0.8821173252118184,0.16885830477352304,4.7880305
2009-07-13,-0.3724301968494775,-0.6143712553223873,-0.9523485109770415,2.6433247717125,0.845465214102758,0.16611835456599497,4.40249159
2009-07-14,-0.3628401357821861,-0.6549384690969283,-0.8552009782355978,2.5479122253125,0.8403794008289878,0.17028128683812976,4.48687018
2009-07-15,-0.605172561556516,-0.6475759605080271,-0.5876568889571838,2.4313916357660004,0.8363367679254108,0.18043499310145672,4.94334829
2009-07-16,-0.5708986931410754,-0.29306815488315163,-0.7878574671257909,2.6045624231085,0.8625310432788538,0.17265870557402216,4.04332376
2009-07-17,-0.5199651147163347,-1.0270347728511573,-1.3998815763900316,2.696287813686,0.8350438055820223,0.1467010268041536,4.59922436
2009-07-20,-0.7387378375427258,-0.7518013768725601,-0.9709290836037682,2.4836263037355,0.8354148550694889,0.16587220481412066,4.57493808
2009-07-21,-0.7519373760963618,-0.7572394561735293,-0.898315231488916,2.4817180442130002,0.8379855200865365,0.1698992273394222,4.8143099
2009-07-22,-0.7987106543566811,-0.7824242798802499,-0.9933674556408113,2.4225087650940003,0.8375158835855835,0.16591388382358419,4.37597093
2009-07-23,-0.6665080402563819,-0.6579724498085039,-0.7287831871684356,2.5562658914945002,0.8547314802879038,0.17478571866077786,4.50152255
2009-07-24,-0.7872162008143626,-0.8555027701341595,-1.1002947820271105,2.452108047832,0.8168996972839038,0.15789469018993102,4.37429
2009-07-27,-0.8489204946077163,-0.8617163656016466,-1.194930246985888,2.384930659507,0.8042970005351977,0.15532781222333283,3.90065927
2009-07-28,-0.8608223034580457,-0.8621443039750509,-0.8681908800283896,2.3606744858135,0.8037417864366615,0.17168649407599607,3.80074839
2009-07-29,-0.6982487715177532,-0.6300383617559238,-0.926151029314996,2.5244188503185,0.841132830177854,0.16993955586975762,3.57864893
2009-07-30,-0.7695660168704578,-0.8028672460188558,-0.9997050221783222,2.4446314277225003,0.8130970128978041,0.16403304257190945,3.85836156
2009-07-31,-0.8238402600116004,-0.7158228626926347,-1.04053456428113,2.4087115211235,0.8403769419653189,0.1611120423941816,4.27966825
2009-08-03,-0.7317934916050908,-0.8143917823457021,-1.4498610518881578,2.5000119514424997,0.8179830180809762,0.14457265848586848,4.12975633
2009-08-04,-0.7482057321877432,-0.7646903231382959,-1.0333224057315402,2.491782455749,0.8253977494773221,0.16236383817354477,3.87620745
2009-08-05,-0.8519390916818338,-0.7193993797933752,-1.0328680365635936,2.386397832938,0.8228622190176635,0.16131075016979535,4.17497875
2009-08-06,-0.7336078408618284,-0.6825982278947026,-1.158673443870839,2.504248895728,0.8522295265010604,0.1577132011595459,4.11871466
2009-08-07,-0.6577736562534066,-0.2899848122061673,-0.8193715651771385,2.488091738312,0.8527223516442575,0.17163903806946884,4.39591983
2009-08-10,-0.8082869613074105,-0.9078974680928845,-1.2377001319492604,2.4260217188505,0.7979974673657888,0.1529197371817103,4.350627
2009-08-11,-1.0390460499432403,-1.0256448268379112,-1.0410531855997487,2.1962194666170003,0.7663854503262297,0.16062734826372457,4.6594047
2009-08-12,-0.8169384418091622,-0.9114653822513257,-1.0817418518475377,2.396732613979,0.7901424685818117,0.1618017538336352,3.71263918
2009-08-13,-0.49225650710185515,-0.5931142266028373,-1.1469077623293353,2.375292604546,0.7993124969303043,0.15854415372776226,4.32470407
2009-08-14,-0.8123049564717719,-0.7245568951659334,-1.177258413690978,2.3754012092580004,0.8077952478056645,0.15715548586781158,5.1409128
2009-08-17,-0.7954573466386381,-0.7334745489072719,-1.1102675609640527,2.4415384549835,0.8344198160478438,0.16122757757031836,5.12079815
2009-08-18,-0.8629258226860291,-0.8666898325509274,-1.2236881429519864,2.3735612566345,0.8061242075609516,0.15490390255878933,5.06024754
2009-08-19,-0.8538379404478419,-0.8420692611633964,-1.163212344265862,2.3671724401335,0.8109736228251702,0.15911145334638993,5.1071531
2009-08-20,-0.8419096332907776,-0.6735728728179939,-1.2800314849492125,2.384599011342,0.8026835824962745,0.1523259850623509,5.14625759
2009-08-21,-0.7962837140213361,-0.7296272508440452,-1.0967793395509549,2.4176242485585,0.8260624372373024,0.15763867205707277,5.34901421
2009-08-24,-0.9064752065929782,-0.9317962100559446,-1.3646691994759426,2.325008687807,0.7868787490138555,0.14714271957602096,5.6223916
2009-08-25,-0.9173552653615674,-0.830230714776417,-1.2041537093531918,2.309981363225,0.7915136283346867,0.15416721628688426,5.07841558
2009-08-26,-0.8462614956332013,-0.8111701142791184,-0.9297347869558598,2.3920100778935,0.8226950640261319,0.16619641455802525,5.29926377
2009-08-27,-0.8254489794932163,-0.7679359331813569,-1.1767476935826555,2.3434702035974997,0.793514341026951,0.1553958674763079,4.96213388
2009-08-28,-0.9108142996512597,-0.9663236829878287,-1.364632489149255,2.3003409954335003,0.7840028540680269,0.1469474327638414,5.38859575
2009-08-31,-0.8837910276737563,-0.9128564822132418,-0.9790425960618538,2.342581130852,0.7919666402279795,0.16338989777400342,5.06269363
2009-09-01,-0.8340782681838184,-0.8374887949962733,-1.0920419655840419,2.3367414331850003,0.7966257177262062,0.1623530049987606,5.82889501
