Date[G],AUD_Jumps,AUD_RV,CAD_Jumps,CAD_RV,JPY_Jumps,JPY_RV,AUD_Jumps_sqrt,AUD_RV_sqrt,CAD_Jumps_sqrt,CAD_RV_sqrt,JPY_Jumps_sqrt,JPY_RV_sqrt
2008-05-29,0.0,5.154131711498979e-05,6.719990505399392e-06,3.3598731069609946e-05,0.00022370982235574334,0.0006011339512171421,0.0,0.007179228169865462,0.0025922944480516468,0.005796441241797414,0.014956932250824142,0.024518033184110468
2008-05-30,0.0,3.276389269159915e-05,0.0,5.56727808976755e-05,2.8640851217735767e-05,0.00014791345415924236,0.0,0.005723975252532033,0.0,0.0074614194961599295,0.005351714792263856,0.012161967528292548
2008-06-02,2.2181090876397102e-06,4.4748627886990216e-05,3.422857078164898e-06,3.3613979798056414e-05,3.589964996816321e-05,0.00017768325381363603,0.0014893317587561577,0.0066894415228022,0.0018500965050950444,0.0057977564452170996,0.0059916316615896215,0.013329788213382689
2008-06-03,1.0148287547568044e-05,5.23062301352716e-05,0.0,3.9490501073836885e-05,0.0002446995713689927,0.000788429760692085,0.003185637698729729,0.007232304621299604,0.0,0.006284146805560551,0.015642876058097267,0.028078991447202745
2008-06-04,2.308922509428703e-05,6.795122069543022e-05,6.343575385804659e-06,4.626118679990986e-05,3.614781348451127e-05,0.0001459218308080622,0.004805124878115763,0.008243253040846813,0.002518645545884664,0.006801557674526466,0.006012305172270555,0.01207981087633669
2008-06-05,4.347367969282022e-06,5.739035825688448e-05,6.080634702148108e-06,6.169942827893171e-05,0.00010894479194628219,0.000493068775342071,0.002085034284917642,0.0075756424319581295,0.002465894300684461,0.007854898362100664,0.010437662187783345,0.02220515199997674
2008-06-06,8.463758877060316e-06,5.8128551014297994e-05,4.699527132909226e-06,4.302270762363663e-05,6.811500032138682e-05,0.00022773809715449794,0.002909254006968164,0.007624208222123658,0.0021678392774625212,0.006559169735845889,0.008253181224315072,0.01509099390876883
2008-06-08,7.258041982769777e-07,2.906694126878687e-06,8.334409646315561e-07,1.1744902140199644e-06,0.0,0.0,0.0008519414289004718,0.0017049029669980304,0.0009129298793618029,0.0010837389971851915,0.0,0.0
2008-06-09,5.093761968611227e-07,4.780424290424367e-05,0.0,3.386372980677277e-05,5.1097402288271165e-05,0.0003657679242726208,0.0007137059596648487,0.006914061245335021,0.0,0.005819255090367905,0.007148244699803664,0.019125060111608038
2008-06-10,8.504889898551067e-06,6.761267237427108e-05,4.815563350664919e-05,9.836165104182328e-05,0.00016395567283164264,0.000739481764310353,0.0029163144375308823,0.008222692525825775,0.006939426021411943,0.009917744251684618,0.01280451767274514,0.027193413987771985
2008-06-11,3.114424371671502e-06,3.778966436553801e-05,5.578866183065337e-06,4.418264025998284e-05,0.0,0.0015892708737100167,0.0017647731785335762,0.006147329856574967,0.002361962358519995,0.006647002351435032,0.0,0.03986566033204538
2008-06-12,1.863965460475269e-05,6.732552943261637e-05,1.982644350713962e-06,3.6939700198938733e-05,2.9879811956576183e-05,0.00015231502127653637,0.004317366628484624,0.008205213551920288,0.0014080640435413306,0.006077803896058076,0.0054662429470868,0.012341597193092002
2008-06-13,1.7033853149607924e-06,4.648880834993694e-05,3.027176928513456e-06,2.43914514009607e-05,4.589164218901144e-05,0.0004768658984269288,0.0013051380444078673,0.006818270187513614,0.0017398784234863814,0.004938770231642762,0.0067743370294820315,0.02183725940741944
2008-06-15,1.5315483626152106e-06,5.58307552227722e-06,4.893456674020595e-07,9.56903384550035e-07,2.132965866768633e-09,2.132965866768633e-09,0.0012375574179064222,0.002362853258727088,0.0006995324634368726,0.0009782143857815805,4.6184043421604315e-05,4.6184043421604315e-05
2008-06-16,0.0,2.774633914231543e-05,6.249094857075747e-06,3.380099993626845e-05,7.087075897911785e-05,0.00014151433656593007,0.0,0.005267479391731441,0.002499818964860405,0.005813862737996869,0.008418477236360376,0.011895979848920815
2008-06-17,4.50110895558036e-06,3.784104369945688e-05,9.748582873941762e-06,4.3760809259429143e-05,0.0004331473639366683,0.0011850683608897422,0.002121581710795123,0.006151507433097751,0.003122272069173627,0.006615195330406287,0.020812192674888156,0.03442482187157607
2008-06-18,4.7206627773966947e-07,2.115909531614311e-05,0.0,2.3924011410765375e-05,8.688967267775805e-05,0.0009147396061005213,0.0006870707952894443,0.0045999016637470755,0.0,0.004891217784025301,0.009321463011660673,0.030244662439850793
2008-06-23,9.46177766632263e-07,1.8690366325662335e-05,1.7403122587208e-06,2.5532800833515993e-05,5.236672955050813e-05,0.00012684493971417302,0.0009727166939208266,0.004323235631522105,0.0013192089518801787,0.005052999191917211,0.007236485994632211,0.011262545880668945
2008-06-24,1.5963735335992505e-06,1.9767715421561574e-05,0.0,1.8632784127221735e-05,0.00011976399560405457,0.00028220028888088956,0.0012634767641706952,0.004446089902550507,0.0,0.00431657087596413,0.010943673770907764,0.016798818079879596
2008-06-25,6.106288907292362e-07,2.6433573867834586e-05,1.1435021001609402e-06,3.522869996358852e-05,0.00023926103535061875,0.0007747039404837053,0.0007814274699095472,0.005141359145968563,0.0010693465762609147,0.005935376985802041,0.015468065016369008,0.02783350392034221
2008-06-26,9.924359879468662e-07,2.9414731571720842e-05,2.314023047787198e-06,2.5885093378932777e-05,0.0002938753028707791,0.0017977464273323757,0.0009962108150119965,0.005423534970083704,0.0015211913251748442,0.005087739515632928,0.017142791571700892,0.04239983994465516
2008-06-27,5.459990658808746e-06,3.750595335693869e-05,1.2816087213422059e-06,3.1720889227992314e-05,0.0001275326214875065,0.0005913338367167615,0.002336662290278325,0.006124210427225594,0.0011320815877586764,0.005632130079107931,0.011293034201998437,0.02431735669674567
2008-06-29,0.0,2.4301848147157465e-06,1.1200645533958322e-06,2.5512065388697364e-06,0.0,0.0,0.0,0.001558905005032618,0.001058331022599183,0.0015972496795647626,0.0,0.0
2008-06-30,1.6176926969709585e-06,4.511485572970878e-05,7.5637484084049465e-06,5.4325086482736295e-05,3.86195966534938e-05,0.00044368806094219196,0.001271885488937962,0.006716759317536157,0.0027502269739795924,0.007370555371390699,0.006214466723178571,0.02106390421888098
2008-07-01,3.272533891949861e-06,4.6672034126959244e-05,3.791402367804038e-08,3.9322576023755306e-05,0.00010260160156004214,0.0013347500844392605,0.0018090146190536606,0.006831693357210879,0.00019471523740591126,0.006270771565266535,0.01012924486622977,0.03653423167988155
2008-07-02,1.2081946598564265e-05,4.419012985583183e-05,6.994811896971184e-06,4.10942718406427e-05,2.8371973356858564e-05,0.00041705791964614166,0.003475909463516601,0.006647565709027014,0.0026447706700149227,0.006410481404749779,0.0053265348357875745,0.020421995976058305
2008-07-03,0.0,3.1837553460359506e-05,3.0612359520052723e-06,3.1903524284992756e-05,3.9511115222190724e-05,0.00033017699642769486,0.0,0.005642477599455713,0.0017496388061555082,0.005648320483559051,0.00628578676238629,0.018170773137863312
2008-07-04,7.312136042548626e-06,2.259579072876987e-05,4.376180453469489e-06,2.2316174520293387e-05,1.4144535609282843e-05,0.00011326068369996739,0.0027040961600040456,0.004753502995557052,0.0020919322296550358,0.004723999843384141,0.003760922175382368,0.010642400279070855
2008-07-07,1.301947685175885e-06,3.4902261523204106e-05,7.561410872990068e-08,3.6769051666729556e-05,6.780936993090355e-06,1.692495733119462e-05,0.0011410292218764096,0.005907813599226376,0.00027498019697771086,0.006063748977879077,0.002604023232056572,0.004113995300336963
2008-07-08,0.0,3.510496578882522e-05,2.1651847363048672e-06,2.9332618983008824e-05,4.7272167230735394e-05,0.00019445635679771553,0.0,0.005924944370103842,0.0014714566715689822,0.0054159596548542365,0.006875475782135764,0.01394476090858913
2008-07-09,6.7194565838939445e-06,4.4739248134864476e-05,3.1753258786820402e-06,2.6304272919598617e-05,6.579028118665422e-06,5.3212623248447105e-05,0.0025921914635871216,0.006688740399721347,0.0017819444095375254,0.00512876914274747,0.002564961621285087,0.00729469829728736
2008-07-10,2.8729245379209565e-05,5.8393724819451036e-05,4.0370596986377014e-06,2.624767404270079e-05,2.5731397293305e-05,0.00014016775234821163,0.005359966919600304,0.007641578686335111,0.0020092435637915334,0.005123248387761498,0.0050726124722183345,0.011839246274497867
2008-07-11,2.1093823842100804e-06,5.078685839459125e-05,1.112962742259464e-05,5.7699965937092354e-05,4.689051807658148e-07,9.66108924930132e-05,0.0014523712969520158,0.00712648990700129,0.0033361096238874767,0.007596049363787228,0.000684766515511539,0.009829084010883882
2008-07-13,1.4593273119571026e-06,6.2466768597820866e-06,7.574027346081592e-07,2.0977423770245734e-06,2.604299941919682e-07,1.3929608331796093e-06,0.0012080262049960267,0.0024993352835868355,0.000870288879975011,0.0014483585112203998,0.0005103234211673693,0.0011802376172532416
2008-07-14,0.0,2.1346974567001815e-05,4.54677518721788e-06,2.8448371004806876e-05,9.370549251028448e-06,6.960482780968272e-05,0.0,0.004620278624390721,0.002132316859009908,0.005333701435664249,0.003061135287932967,0.00834295078552443
2008-07-15,4.349498809186266e-06,5.055619781960184e-05,3.282040837072439e-06,3.865482356912096e-05,1.435777826730024e-05,0.00011742411900176009,0.0020855452066992617,0.007110288167128097,0.0018116403718929535,0.006217300344130156,0.003789165906541998,0.01083624099961606
2008-07-17,1.298256602353664e-06,3.5460012426694706e-05,0.0,2.9846709405018255e-05,7.733195144037823e-05,0.0001918293758645086,0.001139410638160652,0.005954831015796729,0.0,0.005463214200909411,0.008793858734388347,0.013850248223931173
2008-07-18,8.280836001464448e-08,2.2550477991169932e-05,1.8649995582902174e-06,2.3612671910830075e-05,1.0858792490385425e-05,4.8665481735212616e-05,0.00028776441756173484,0.004748734356770226,0.0013656498666533151,0.004859287181349758,0.0032952681970342605,0.006976064917646095
2008-07-20,2.2816128858816355e-07,4.259532482948327e-06,4.3609244818265373e-07,1.280590060916621e-06,2.9548921173267326e-08,1.076737051672844e-07,0.00047766231648326994,0.0020638634845716727,0.0006603729614260821,0.0011316315923994968,0.00017189799642016576,0.00032813671718855906
2008-07-21,1.1475319752362054e-06,2.4736458220660622e-05,3.878348807391525e-06,2.155688494439303e-05,0.00012764345871158763,0.0002923261082893814,0.0010712291889396056,0.004973575999284682,0.001969352382736905,0.00464293925702168,0.011297940463269738,0.017097546850042007
2008-07-22,7.03482863002278e-07,2.5295615339240487e-05,7.5050614351351165e-06,3.747866061258865e-05,2.7375375480843955e-05,0.00047723575322743475,0.0008387388526843608,0.005029474658375414,0.002739536719070419,0.0061219817553296125,0.005232148266328464,0.021845726200505095
2008-07-23,5.411496297573811e-06,5.9128368137682204e-05,3.2080858979752905e-06,2.9699308575168088e-05,5.431619049885603e-05,8.994481866013443e-05,0.0023262623019715146,0.007689497261699377,0.001791113033277155,0.005449707200865757,0.007369951865436845,0.009483924222606084
2008-07-24,2.598279957701977e-06,4.9670921388258866e-05,1.2645554815406106e-06,3.010986408738056e-05,9.041721372043452e-05,0.0002732983175522659,0.0016119180989436087,0.007047760026296218,0.0011245245579980059,0.005487245582929614,0.009508796649441743,0.016531736676836644
2008-07-25,7.160668782406624e-06,4.176066269011516e-05,9.134304281809036e-06,4.8638808527321684e-05,0.0,0.0017779511370653073,0.002675942596993931,0.0064622490427184215,0.0030223011567031234,0.006974152889586067,0.0,0.04216575787372151
2008-07-27,4.359772704353509e-06,6.9980914083937155e-06,2.586126414673507e-07,8.708267844131944e-07,0.0,5.219633861571331e-07,0.002088006873636557,0.0026453905965648466,0.0005085397147395183,0.0009331810030284556,0.0,0.0007224703358319517
2008-07-28,0.0,2.2227477459669823e-05,4.3803251290507934e-07,2.14882332891777e-05,7.043819991030309e-05,0.00013879663493851602,0.0,0.0047146025770651995,0.0006618402472689911,0.004635540237035776,0.008392746863232745,0.011781198365977717
2008-07-29,3.0700087764824428e-06,2.1645030257645673e-05,2.0080506885766864e-06,1.9670245320694978e-05,1.9732446053965594e-05,6.024300933621902e-05,0.0017521440512932843,0.004652421977598945,0.001417057051983683,0.004435115029026302,0.004442121796390279,0.0077616370268274604
2008-07-30,1.0956276004011958e-05,4.753369865080034e-05,4.093486361161573e-07,2.318506144594245e-05,7.205245891091606e-06,3.547706093455674e-05,0.0033100265866019803,0.006894468699675149,0.0006398035918281151,0.004815086857569908,0.0026842589091016548,0.005956262329226001
2008-07-31,4.174334939129252e-07,5.134149321076633e-05,0.0,2.390731213875777e-05,5.930684911850941e-06,0.00013544284221872358,0.0006460909331610568,0.007165297845223626,0.0,0.004889510419127642,0.002435299758110065,0.011637991330926637
2008-08-01,5.896801678390121e-06,3.877580277409086e-05,7.294025424262882e-07,3.0697573381405867e-05,4.689611918455138e-07,3.765803775890736e-05,0.002428333106966612,0.0062270219827852595,0.0008540506673648164,0.005540539087616463,0.0006848074122302663,0.00613661451933453
2008-08-03,3.2146683783920477e-06,5.845403139422082e-06,2.694241225600823e-07,2.538678746517426e-06,4.015809799098908e-09,1.0804693814109102e-08,0.0017929496307459525,0.002417726853766174,0.0005190608081526502,0.0015933231770477155,6.337041738144786e-05,0.00010394562912460102
2008-08-04,3.783407532882577e-06,2.6637211861351853e-05,6.473952716931819e-06,2.9329272427655897e-05,0.0,9.664352817125234e-05,0.0019450983350161443,0.005161125057712887,0.0025443963364483566,0.005415650692913631,0.0,0.009830744029383144
2008-08-05,1.796886015349841e-07,6.018784927513598e-05,6.225483030018092e-06,4.115553121854627e-05,1.0093822295908695e-05,2.9750220250767868e-05,0.0004238969232431206,0.007758082835026704,0.002495091787894404,0.006415257689177128,0.0031770776345422685,0.0054543762476352755
2008-08-06,1.749366263420356e-06,4.6913134462768004e-05,2.4155649873151042e-06,3.027391457029475e-05,4.7803176876600914e-05,9.711715652976235e-05,0.0013226361039304635,0.0068493163500285194,0.0015542087978502451,0.005502173622332791,0.006913984153626686,0.009854803728627088
2008-08-07,7.094265575919671e-06,5.7331753487265044e-05,3.718846237946051e-06,2.6940685199721038e-05,0.00012622079596896752,0.000654995860639584,0.0026635062560316377,0.007571773470413985,0.0019284310301242436,0.005190441715280217,0.011234802889635737,0.025592886914914154
2008-08-08,9.761108120306115e-07,0.00014230366380129487,2.0379504794601738e-06,6.329372747651772e-05,1.9080770135026674e-05,3.8740285001053714e-05,0.0009879832043261725,0.011929109933322555,0.0014275680297135313,0.007955735508205242,0.004368154087830084,0.006224169422585933
2008-08-11,1.4895218926764167e-05,9.433772822455003e-05,4.560703980160377e-06,4.4826135791937123e-05,1.1033064454100607e-05,4.203504890351137e-05,0.0038594324617441055,0.009712761102001326,0.002135580478502362,0.006695232317995928,0.0033216057041889555,0.006483444216117801
2008-08-12,1.1404764762363491e-05,0.00011904685033528309,7.834158941156067e-06,6.182122550788716e-05,2.1357301454951583e-05,9.054987470136703e-05,0.0033770941299234598,0.01091085928491808,0.0027989567594294963,0.007862647487194575,0.004621396050432334,0.009515769790267472
2008-08-13,0.0,0.0002149722809819449,6.994016844408173e-06,5.604712499489583e-05,4.029568496262387e-05,0.00019728599787361412,0.0,0.014661933057477275,0.002644620359221371,0.007486462782576016,0.006347888228586249,0.014045853404959561
2008-08-15,0.0,9.150027465444567e-05,1.2338738434811836e-06,4.383942544077058e-05,0.00026908393283022836,0.000335245240710552,0.0,0.009565577591261578,0.0011107987412133592,0.006621134754766027,0.016403778004783785,0.018309703457744804
2008-08-18,7.729659678820433e-06,7.340175712942422e-05,5.006376020651816e-06,3.842625542175807e-05,3.336373049296985e-05,0.00011552607703688989,0.00278022655170769,0.008567482543280974,0.0022374932448281973,0.006198891467170406,0.00577613456326719,0.010748305775185683
2008-08-19,3.794497260542704e-06,9.704856215142187e-05,0.0,3.7435338714480044e-05,6.704414470405794e-05,0.0001731304662903092,0.0019479469347348,0.009851322863018036,0.0,0.006118442507246435,0.008188048894825797,0.013157905087448732
2008-08-20,1.5722196767606531e-06,5.438241181029006e-05,1.3236366418149437e-06,5.0770531394732704e-05,6.400209876953354e-05,0.0001749234561966435,0.0012538818432215426,0.007374443152556677,0.001150494085953919,0.00712534430008352,0.008000131172020464,0.013225863155070202
2008-08-21,1.1549611461848962e-05,9.489394705434943e-05,6.250667077178377e-06,4.7782655271395905e-05,4.273742025595099e-05,0.0001392689706540126,0.0033984719304194586,0.00974135242429661,0.0025001334118759295,0.006912499929214893,0.006537386347459586,0.011801227506239027
2008-08-22,4.884436237995532e-06,6.388805178641677e-05,2.805268924663938e-06,2.7914001898373952e-05,1.4684095428530079e-05,8.259391962269841e-05,0.002210076070635473,0.007993000174303561,0.001674893705482213,0.005283370316225615,0.0038319832239364095,0.009088119696763375
2008-08-25,9.016702917629928e-06,7.70991768473998e-05,5.7839969386492776e-06,3.258376373495443e-05,1.4738920422956812e-05,8.779664773940637e-05,0.003002782529193536,0.008780613694235717,0.002404994166032275,0.005708218963473145,0.0038391301648885014,0.009369986538912762
2008-08-26,6.580399246177617e-06,8.549535120661236e-05,9.844993370517696e-06,5.777098218542536e-05,3.426789621269007e-05,8.960521731138776e-05,0.002565228887677982,0.009246369623079771,0.0031376732415147528,0.007600722477858626,0.005853878732318433,0.009466003238505032
2008-08-27,2.744405813066744e-06,8.269051604663841e-05,3.2562142962344143e-06,3.7669966911513693e-05,0.00020700750618195512,0.0003521732360909972,0.0016566248256822496,0.00909343257778043,0.001804498350299721,0.0061375864076617034,0.014387755425428774,0.018766279228738903
2008-08-28,1.4912795995988953e-05,0.00010524094647475265,0.0,4.773090328173296e-05,0.00022589702462533782,0.0005678870531533627,0.003861708947601949,0.010258701013030483,0.0,0.006908755552321486,0.015029871078134298,0.02383038088561244
2008-08-29,7.4591145381199935e-06,7.664713279965934e-05,4.92742696154092e-06,4.734019409947999e-05,1.9226369400253857e-05,0.0002580501616425162,0.002731137956625405,0.008754834824236226,0.0022197808363757267,0.00688042106992588,0.0043847884099753156,0.016063939792047163
2008-09-01,6.247899288947769e-06,5.415600458209862e-05,6.627238648872998e-06,4.249949932434415e-05,1.1752019946259656e-05,0.00011038811208528889,0.002499579822479724,0.00735907634028202,0.002574342372116226,0.006519164005019673,0.003428121926982711,0.010506574707548073
2008-09-02,2.054031210960738e-05,0.00020177551664487566,1.2689182103845864e-06,6.870216946327888e-05,3.254420886692512e-05,0.00014692825209600856,0.004532142110482347,0.014204770911383106,0.0011264626981771684,0.008288677184163882,0.005704753181946185,0.012121396458164735
2008-09-03,2.3372736866216555e-05,0.00019991065357540552,1.3886595070214386e-05,9.214444690001381e-05,9.684839618498843e-05,0.0008429758706593556,0.004834535848064068,0.014138976397724325,0.0037264722017230165,0.00959918990852946,0.009841158274562422,0.02903404674962406
2008-09-04,9.220159198844831e-06,0.0002140525905180825,5.436258112835745e-06,7.099140792228755e-05,9.220255994745141e-05,0.00040818023943858366,0.003036471504698312,0.0146305362348098,0.0023315784595067234,0.008425639911738904,0.009602216408072222,0.020203470975022675
2008-09-05,4.8662334237948614e-05,0.0003547676289343615,9.237159901610487e-06,0.00010689107265019943,0.00016076161011370558,0.00027811258242121803,0.006975839321397004,0.018835276184180617,0.0030392696329234244,0.010338813889910169,0.012679180183028617,0.01667670778125041
2008-09-08,2.2776077394451593e-05,0.00025216471289656175,5.811627647582361e-06,6.09095035790681e-05,0.00011836487017843862,0.00039189657277523537,0.004772428877883,0.015879694987516662,0.002410731765996035,0.007804454085909411,0.010879562039826724,0.019796377769057533
2008-09-09,1.8083459767338414e-05,0.00032976841944230015,2.2131003078586182e-06,5.1907200793783384e-05,0.00018183679330189867,0.0005470836536627391,0.004252465140049759,0.018159526960862725,0.0014876492556576023,0.00720466521038857,0.013484687363891633,0.023389819444851197
2008-09-10,0.0,0.00024143974440543628,8.113142905311393e-06,5.80328933489452e-05,2.6733806611386763e-05,0.00031903688153546715,0.0,0.015538331454999802,0.0028483579313898374,0.007617932353922894,0.005170474505438235,0.01786160355442554
2008-09-11,3.0465794803619133e-05,0.0002738335396979171,5.282146485240626e-06,5.7469382966368004e-05,2.201541660314033e-05,0.00011508153096968904,0.0055195828468842766,0.016547916476037615,0.0022982920800543663,0.00758085634782562,0.0046920588874331415,0.010727606022300084
2008-09-12,6.181953874535905e-05,0.0002401010179300782,2.795161174926029e-06,7.189634158343805e-05,0.0,7.127708872491855e-05,0.007862540222177502,0.015495193381499897,0.0016718735523136997,0.008479171043412089,0.0,0.008442575953162551
2008-09-15,4.812048812309638e-05,0.00041181752264328643,1.0786715580905364e-05,0.000127142103435526,8.283937212003156e-05,0.00021772695523226786,0.006936893261619093,0.02029328762530326,0.0032843135631217316,0.011275730727342064,0.009101613709668829,0.014755573700546783
2008-09-16,7.447783798027326e-05,0.0005148945087734321,1.4050429145340726e-06,7.843944520720725e-05,0.00020142297976258956,0.001308573795408587,0.008630054343993047,0.022691287067362047,0.001185345061378362,0.00885660460939785,0.014192356385131737,0.036174214509904525
2008-09-17,2.558272568840798e-05,0.00044278540589056786,1.519840894644531e-05,0.00010886752599640278,7.770551182837694e-05,0.0001047063358792381,0.005057936900398025,0.0210424667254238,0.0038985136842706234,0.010433960225935441,0.008815072990530307,0.01023261139100074
2008-09-18,6.899186651344072e-05,0.00043599493292541757,3.352482709118829e-06,0.00011426243642988782,2.2798433328229725e-05,0.00032396650881198334,0.008306134270130763,0.020880491683037964,0.001830978620606704,0.01068936089903825,0.004774770500058587,0.017999069665179456
2008-09-19,6.344762478707755e-05,0.00039566992675366054,8.254960454886947e-06,0.00016183999577030193,3.4062592112875475e-05,8.575127535669021e-05,0.007965401734192542,0.01989145361087672,0.0028731446978679906,0.012721634948791053,0.005836316656323188,0.009260198451258493
2008-09-22,1.102191386266618e-05,0.00020695922411394718,0.0,9.78527802438088e-05,6.7824584293545194e-06,5.434769541566593e-05,0.003319926785738833,0.014386077440148415,0.0,0.0098920564213822,0.0026043153475250494,0.0073720889451814086
2008-09-23,3.6915205392986874e-05,0.00026528991031834267,0.0,6.540521507649284e-05,1.2088818166841389e-06,5.047133632701482e-05,0.006075788458544856,0.016287722686684675,0.0,0.00808734907596382,0.0010994916173778402,0.007104318146522917
2008-09-24,1.8866077370342587e-05,0.00016342654797167887,9.365898224911573e-06,4.422963703456773e-05,4.337734638489252e-06,9.340342207573007e-05,0.004343509798577941,0.012783839328295661,0.0030603755039065998,0.006650536597491042,0.0020827228904703697,0.009664544587083762
2008-09-25,1.4475569182616118e-05,0.00016070918762705838,9.642570911239176e-06,6.22260224119823e-05,1.1215607323619367e-05,0.00022993831683995253,0.003804677277065181,0.012677112748061301,0.0031052489290295513,0.007888347254779184,0.003348971084321178,0.01516371711817233
2008-09-26,1.1954754851608304e-05,0.00014319694836410448,3.952200890743939e-06,3.693322509505028e-05,0.0,0.000701071543729123,0.00345756487308746,0.011966492734469213,0.001988014308485716,0.006077271188210238,0.0,0.026477755639954133
2008-09-29,1.9553072320695826e-06,0.00026205378248145343,8.352786020926939e-06,6.932479229186607e-05,7.724625173974984e-05,0.0001238967248352541,0.0013983230070586633,0.01618807531738883,0.002890118686304585,0.00832615110911795,0.00878898468196127,0.011130890567930946
2008-09-30,2.9604091013987928e-05,0.0003147094673041256,2.536157736091337e-06,0.00010085973439743641,0.0003458570087186547,0.0011965905957332052,0.00544096416216721,0.017740052629688717,0.0015925318634461719,0.010042894722012991,0.018597231211087705,0.034591770635993835
2008-10-01,1.2666350698927028e-05,0.00021854152917464472,5.2171076028452955e-06,7.971449835466829e-05,0.0001177912103055789,0.00012552827811022907,0.0035589816940983315,0.014783150177639565,0.002284098860129591,0.008928297617948692,0.01085316591163974,0.011203940293942533
2008-10-02,1.4403111404876065e-05,0.00027515642165730123,0.0,8.848711690986769e-05,6.7135657788138705e-06,1.100220203254438e-05,0.0037951431336480665,0.016587839571725466,0.0,0.009406759107677186,0.002591054954803906,0.0033169567426399125
2008-10-03,0.0,0.0003024787522159128,0.0,0.00010271749238410858,1.194134643143699e-05,0.0004272120202834966,0.0,0.017391916289354454,0.0,0.010134963857069672,0.003455625331461296,0.020669107873430258
2008-10-05,3.918107687800268e-05,0.00010429465282118147,8.036962629678036e-07,5.738975309274188e-06,1.2279264932780716e-06,4.607004532433078e-06,0.00625947896218229,0.010212475352292484,0.0008964910835963755,0.002395615851774693,0.0011081184473142173,0.002146393377839458
2008-10-06,0.00010190446080755693,0.0014339502959323357,3.9783972537465215e-06,0.00016586742395367974,0.00022577474666569714,0.000382479181976851,0.010094773935435945,0.03786753617456958,0.0019945920018255665,0.012878952750657941,0.015025802696218832,0.01955707498520295
2008-10-07,0.0,0.001456251486067667,8.001822907877765e-06,0.00012237174029809648,4.624358017174871e-05,0.00014686468060348578,0.0,0.03816086327728537,0.002828749354021626,0.011062176110426758,0.006800263242827347,0.012118773890269831
2008-10-12,2.6308694592066162e-05,0.00031754929303092416,8.916030078892695e-05,0.00020899221164692223,0.0,0.0,0.005129200190289531,0.0178199128233256,0.009442473234747714,0.014456562926467765,0.0,0.0
2008-10-13,0.0,0.0011976701086974556,2.6889621218670546e-05,0.00024948653848127464,7.361543899465616e-05,0.0002460168665869142,0.0,0.03460737072788766,0.0051855203421325565,0.01579514287625391,0.008579943997174816,0.015684924819294295
2008-10-15,0.0,0.0013780949859838912,2.0866577259179368e-05,0.00018668900940272106,0.0001310713562291134,0.0005460510251601848,0.0,0.0371227017602961,0.004567994883882792,0.013663418657229276,0.011448639929227986,0.02336773470322241
2008-10-17,0.00010969581938584621,0.0010195198948298163,1.3547303814705094e-05,0.00016401999567973774,0.0,0.0002650237492004913,0.010473577201025742,0.031929921622669485,0.0036806662188665104,0.012807029151201996,0.0,0.016279550030651686
2008-10-20,6.020224810938653e-05,0.0005251871004348389,0.0,0.00011730276767329876,6.787741195414047e-05,0.00019097686355653797,0.007759010768737631,0.022916960977294502,0.0,0.010830640224534225,0.008238774906145966,0.01381943788858787
2008-10-21,2.011181993229075e-05,0.0005737996391196353,7.052370039799271e-06,0.00015391075131797303,6.259480065546878e-05,6.794896134406044e-05,0.004484620377723264,0.02395411528567973,0.002655629876281571,0.012406077192971718,0.00791168759845008,0.008243115997246456
2008-10-27,0.00010058229913560723,0.0011029364393531859,8.414916323549229e-06,0.00021557967012573973,1.3361249617147085e-05,0.00023650753424646492,0.010029072695698603,0.03321048688822833,0.002900847518148658,0.01468263158039933,0.003655304312522705,0.015378801456760696
2008-10-28,3.5850551383916096e-05,0.0009367637183639891,1.545819802593014e-05,0.00022780915084787514,3.43973689719786e-05,0.00040417096040982093,0.005987532996478273,0.030606595994392926,0.0039316914967899175,0.015093347900577762,0.005864927021880033,0.020104003591569043
2008-10-31,5.223089203069964e-05,0.0011344279014600359,3.7396199740496365e-05,0.0006686425505096518,0.0003690207541640276,0.0006736596847105425,0.007227094300664662,0.03368126929704455,0.006115243228236826,0.02585812349165445,0.01920991291401467,0.025954954916365052
2008-11-03,1.4514270744185186e-05,0.0005847935211027415,3.257121193343346e-05,0.00026766920031611624,8.587897569055353e-06,0.0001305440496380767,0.0038097599326184827,0.02418250444231824,0.005707119407672619,0.016360599020699584,0.002930511485910839,0.011425587496408082
2008-11-04,0.00012778903806411675,0.0007148944452357421,3.221840881377798e-05,0.0002563677421677842,7.265014972527239e-05,0.000504573221137138,0.011304381365829655,0.026737510079207865,0.005676126215455218,0.016011487818681443,0.00852350571802896,0.022462707342106786
2008-11-05,4.0389509534322554e-05,0.0008368430010885301,5.3541260296299375e-05,0.0003527930173751505,6.669776508621003e-05,0.00010589242484399588,0.006355274150996364,0.028928238817607442,0.007317189371356968,0.0187827851336044,0.008166869968734046,0.010290404503419478
2008-11-06,0.0,0.0009687717960651953,4.8048688579857736e-05,0.00024251421050885326,1.9937672893539133e-05,3.790441649094366e-05,0.0,0.031125099133419563,0.0069317161352624454,0.015572867767654526,0.004465162135190517,0.00615665627519871
2008-11-07,0.0,0.0005767276802087055,4.540292419172011e-05,0.0003376217018364625,0.0,0.0006575002813182116,0.0,0.02401515521933401,0.006738169201772846,0.01837448507677052,0.0,0.025641768295463
